	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	pbqd	pbQC61	pbQC62	pbQC63	pbQC64	pbQC65	pbQC66	pbQC67	pbQC68	pbQC69	pbQC70	pbQC71	pbQC72	pbQC73	pbQC74	pbQC75	pbQC76	pbQC77	pbQC78	pbQC79	pbQC80
186	88.0405042589594	88.040421702262	88.040821704809	1297.92	1283.54	1310.08	10	10	NA	NA	NA	376321.59375	NA	253071.90625	NA	NA	214785.546875	NA	196287.171875	192652.390625	190347.75	NA	192780.390625	194815.875	215113.53125	NA	206727.5	NA
187	88.0404409397882	88.0403320583306	88.0406919948865	1377.64	1371.55	1379.99	5	5	NA	NA	NA	NA	NA	NA	96091.171875	NA	NA	89022.203125	NA	NA	NA	107676.78125	NA	NA	NA	100827.7734375	NA	114644.671875
188	88.0404805209515	88.0404638481437	88.0405211342619	1271.23	1267.09	1277.72	5	5	359083.1875	302431.1875	302523.96875	NA	303263.15625	NA	NA	206003.28125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
189	88.9881513598844	88.9880168046163	88.9883591718104	1496.78	1486.74	1509.37	20	20	101152.03125	99075.1328125	101818.578125	145857.46875	108382.1875	128650.3046875	149532.296875	290092.53125	304673.96875	353582.40625	387907.96875	376450.46875	429771.46875	436147.40625	551850	566657.4375	581892.3125	572531.5625	647461.4375	566125.625
190	88.9880398345431	88.9880029054255	88.9881727441049	1437.47	1433.16	1447.61	6	6	15031.595703125	15130.8388671875	15002.044921875	NA	NA	16083.833984375	NA	21963.513671875	NA	NA	NA	NA	NA	NA	NA	31421.017578125	NA	NA	NA	NA
191	89.0244593430183	89.024224192601	89.0246357272556	1851.59	1849.39	1857.39	9	9	NA	NA	NA	NA	NA	5208.64697265625	NA	3763.96069335938	NA	NA	4012.81591796875	NA	4044.72119140625	NA	3493.64477539062	3591.0322265625	3398.64013671875	3917.095703125	3599.91918945312	NA
192	89.0244787882602	89.0243899970121	89.0246323191889	910.499	889.819	935.026	20	20	4638508.5	4117551	4023354.75	5045001	3814644.75	3304388.75	3345575.25	2624741.75	2695054.75	2547753	2283071.25	2423243.25	2454186.75	2542288.25	2360468.5	2433338.5	2506172.5	2839888.5	2443975.75	2767196.25
193	89.0245211374756	89.0241931834693	89.0249983784068	1279.39	1263.34	1287.97	15	15	143986.578125	148081.703125	136843.859375	140301.90625	133648.15625	120854.3515625	NA	110799.5234375	120834.578125	NA	NA	111354.4375	116090.515625	112252.9765625	113437.3515625	120179.2421875	124382.203125	NA	115831.4453125	NA
194	89.0247520065559	89.0242953257626	89.02501391601	1303.14	1293.79	1320.33	14	14	NA	NA	NA	140544.875	NA	125767.34375	118015.265625	NA	117898.5078125	117412.4375	112217.7890625	117423.2890625	125626.671875	NA	124918.96875	135604.203125	129596.34375	118720.2109375	127301.4375	121954.65625
195	89.0244639277974	89.0243674665859	89.0246656206201	793.594	768.857	811.781	19	19	112280.9375	108442.421875	113957.53125	131790.84375	124064.0234375	117876.859375	134215.65625	118063.0625	128221.84375	NA	119500.765625	129988.15625	127766.1953125	138170.40625	124778.40625	125622.7265625	129703.546875	146398.78125	129564.609375	148145.375
196	89.0243971070317	89.0242889127597	89.0245145147175	1638.195	1626.22	1654.78	10	10	NA	9273.486328125	10917.390625	NA	NA	11609.7919921875	NA	9516.7314453125	NA	NA	8099.4931640625	NA	7687.46142578125	NA	9725.8515625	8973.3271484375	9336.48046875	NA	9243.537109375	NA
197	89.0244129520828	89.0243449467861	89.0245045864062	1435.4	1423.25	1449.7	13	13	NA	NA	NA	127209.84375	NA	97491.7265625	93958.5078125	NA	66832.484375	61849.109375	NA	63059.3125	63731.7890625	NA	61040.046875	69598.359375	62286.7734375	61348.6015625	67132.765625	63302.90625
198	89.0243882077754	89.0242567653616	89.0245335321189	1764.405	1753.19	1779.98	12	12	10651.6884765625	9616.6123046875	9711.92578125	NA	NA	8746.4453125	NA	8698.775390625	NA	NA	8596.85546875	NA	7496.74365234375	NA	9116.3125	9483.2265625	8801.3486328125	6971.16796875	8719.38671875	NA
199	89.0243885024296	89.0243578305327	89.0244351823026	1414.71	1412.65	1420.91	6	6	103760.3359375	84290.75	88071.0078125	NA	114901.546875	NA	NA	80807.328125	NA	NA	64726.34375	NA	NA	NA	NA	NA	NA	NA	NA	NA
200	89.0243774114666	89.0242932497931	89.024406345476	1491.635	1486.84	1494.66	6	6	21157.83203125	17754.3828125	17522.97265625	NA	NA	17530.5859375	NA	21657.001953125	NA	NA	24252.13671875	NA	NA	NA	NA	NA	NA	NA	NA	NA
201	89.0244416545279	89.024371730488	89.0246223200598	1213.98	1197.73	1234.35	11	11	72792.65625	NA	NA	63263.62109375	NA	57479.48828125	44485.515625	NA	46628.375	39856.0390625	NA	43062.609375	44099.2734375	43775.34375	NA	NA	46250.26953125	NA	45250.76171875	NA
202	89.02437356156	89.024281697453	89.0244817825448	137.475	135.344	137.814	5	5	5394.84228515625	5985.53955078125	7561.84228515625	NA	NA	5049.8388671875	NA	4604.69384765625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
203	89.0242950964526	89.0242823370073	89.0243249585345	1248.8	1244.54	1256.88	6	6	162053.109375	144337.890625	132765.390625	NA	131599.453125	NA	NA	108393.078125	NA	NA	109567.28125	NA	NA	NA	NA	NA	NA	NA	NA	NA
204	89.0244340383568	89.0243383144207	89.0244894536803	1016.1	1002.55	1033.61	8	8	52920.56640625	47041.91015625	42770.98046875	102290.7265625	39537.99609375	39729.43359375	NA	31071.453125	28719.978515625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
205	89.0244278772507	89.0242890450053	89.0245407776487	1723.625	1712.03	1738.73	8	8	9923.138671875	NA	10184.1650390625	NA	NA	9173.458984375	NA	11112.201171875	NA	NA	8475.2197265625	NA	NA	NA	8624.123046875	NA	9744.36328125	8441.9169921875	NA	NA
206	89.0244323498059	89.0243548661402	89.0244624038948	1180.95	1176.88	1189.56	5	5	68083.6796875	61465.27734375	62124.27734375	NA	55047.80078125	NA	NA	47559.1484375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
207	89.0243995352759	89.0243800679377	89.0244597541958	824.269	820.112	824.316	4	4	27611.654296875	18276.439453125	22498.24609375	NA	NA	NA	NA	NA	NA	139159.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
208	89.0244542354816	89.0243837878859	89.0244955209688	1088.72	1086.72	1097.27	5	5	28416.7421875	24525.263671875	22225.392578125	NA	NA	20751.08203125	NA	17643.044921875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
209	89.0243847254747	89.0242988116092	89.02447237856	463.604	461.744	465.428	4	4	5753.7685546875	NA	5842.69580078125	NA	NA	5022.4755859375	NA	4229.8291015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
210	89.0247421420055	89.0246955619111	89.0247871274275	1333.675	1328.95	1334.88	4	4	NA	NA	NA	NA	NA	NA	122540.34375	NA	NA	125307.1484375	NA	NA	NA	NA	NA	NA	NA	135283.96875	NA	133546
211	89.0243624817416	89.0242726790741	89.0243899481343	1507	1505.01	1517.06	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23372.46484375	19261.458984375	18700.068359375	17997.876953125	15806.6279296875	NA
212	89.0243411141531	89.0242912661786	89.0245031146308	546.429	543.414	547.851	4	4	6087.912109375	5700.28466796875	5023.47412109375	NA	NA	NA	NA	4272.18017578125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
213	89.0243745247901	89.0243084555349	89.0244792124569	1566.49	1558.32	1578.92	6	6	NA	NA	NA	NA	NA	13685.083984375	NA	NA	NA	NA	NA	NA	13013.8818359375	NA	12737.8701171875	14128.82421875	14031.8173828125	NA	12076.6015625	NA
214	89.0243986786881	89.024352792656	89.0244709300596	1595.065	1593.07	1599.19	4	4	11152.2529296875	10596.0693359375	10658.421875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11124.9130859375	NA	NA
215	89.024379221711	89.0243315485186	89.0245360170708	1545.89	1539.76	1552.12	5	5	15755.2412109375	14799.375	13637.7998046875	NA	NA	NA	NA	13586.2744140625	NA	NA	12331.7353515625	NA	NA	NA	NA	NA	NA	NA	NA	NA
216	89.0243939521595	89.0243458101585	89.0245346215962	641.745	637.681	652.376	5	5	8113.41162109375	6203.93408203125	7042.66162109375	NA	NA	6499.951171875	NA	5878.04150390625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
217	89.0243724629337	89.0242133034337	89.0243947270904	578.4155	574.167	582.67	4	4	6786.3955078125	5735.5703125	NA	NA	NA	5962.55615234375	NA	5300.17431640625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
218	89.0244024728075	89.0243867127091	89.0244093751476	971.903	967.762	986.561	5	5	87017.4609375	88853.7109375	86328.59375	NA	NA	72426.828125	NA	55216.33984375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
219	89.0244666085816	89.0243037794762	89.0244811351696	1672.97	1668.97	1679.37	4	4	8438.5849609375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7493.45068359375	NA	NA	NA	9670.8291015625	7321.31884765625	NA	NA
220	89.0244284566911	89.0243663433936	89.0245215158238	1353.24	1347.05	1367.9	5	5	25238.5703125	20221.640625	22558.68359375	NA	NA	16680.7578125	NA	16578.2265625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
221	89.0243993857398	89.0242220332722	89.0245865507213	236.8495	234.129	244.424	4	4	NA	4774.3984375	4963.3046875	NA	NA	4843.72412109375	NA	3185.76977539062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
222	89.0244065076895	89.0241238493087	89.0245320352992	695.068	681.115	709.818	6	5	6731.86279296875	6255.6787109375	7229.68212890625	NA	NA	6292.234375	NA	4261.80615234375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
223	89.0244101196408	89.0243424340475	89.024654660109	1053.835	1043.56	1068.29	6	6	NA	NA	NA	43027.8515625	NA	NA	26541.828125	NA	NA	24334.11328125	NA	26891.6484375	26090.8515625	26937.630859375	NA	NA	NA	NA	NA	NA
224	89.0244130161054	89.0243425916449	89.0246993106716	315.802	305.93	336.638	5	5	4114.93408203125	4952.63037109375	3633.8984375	NA	NA	4242.982421875	NA	3273.4794921875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
225	89.0243101609842	89.0241856898234	89.0244104996052	415.425	403.92	426.553	4	4	5556.8388671875	4459.4287109375	5458.20361328125	NA	NA	NA	NA	3469.72314453125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
226	90.0097708775104	90.0096858091611	90.0099297115127	233.888	227.991	236.112	19	19	NA	19389.3359375	21184.09375	17024.8828125	20864.619140625	21619.58203125	19539.88671875	20841.0546875	18063.068359375	20377.95703125	18686.5625	15865.271484375	19405.462890625	20884.005859375	17586.375	20366.05078125	17401.28125	17497.255859375	18352.6796875	16627.166015625
227	90.0097814035582	90.0096456043853	90.0098789660654	1773.56	1771.49	1779.99	17	17	NA	NA	NA	30524.89453125	28400.078125	28821.26171875	27308.9921875	25567.83984375	27367.677734375	25894.767578125	26135.53515625	29111.513671875	28983.009765625	30524.333984375	22419.30859375	22451.595703125	21362.349609375	23782.419921875	26442.755859375	26472.794921875
228	90.0097800514815	90.0097535411335	90.0099218785688	1818.7	1814.54	1823.04	13	13	NA	NA	NA	10418.2890625	9902.7099609375	10895.77734375	NA	10889.9716796875	11961.9912109375	9785.302734375	9887.7861328125	NA	10464.1474609375	10146.5908203125	10471.0986328125	9068.7060546875	9062.75390625	10182.7587890625	NA	NA
229	90.0098181407084	90.0094851103073	90.0101768773938	1857.52	1855.54	1857.74	8	8	NA	NA	NA	NA	3955.01391601562	NA	NA	2725.73095703125	NA	NA	3275.20947265625	2819.50415039062	3195.09912109375	3052.6806640625	NA	3417.02905273438	2780.13330078125	NA	NA	NA
230	90.0278584769466	90.0277802843418	90.027894234937	899.4445	889.819	920.647	10	10	149446.3125	129320.34375	131008.09375	169632.90625	121677.671875	108998	110946.3046875	92342.6953125	88254.546875	NA	NA	82407.6640625	NA	NA	NA	NA	NA	NA	NA	NA
231	90.9712568168215	90.9712186497094	90.9713321565951	1749.865	1746.88	1759.49	8	8	57628.296875	56853.67578125	51268.1796875	45950.4453125	62685.36328125	40356.03125	17183.34375	14907.03125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
232	90.971273103173	90.9712482287478	90.9713781394149	1537.025	1527.51	1550.37	8	8	82707.140625	77545.7265625	70273.140625	73513.3203125	87386.8046875	58293.78515625	39943.16796875	21564.109375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
233	90.9712946990657	90.9712609145375	90.9713138987144	1374.745	1359.69	1386.35	6	5	27197.814453125	28746.26171875	26625.953125	NA	29259.544921875	19153.666015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
234	90.9712617174406	90.9712193123811	90.9713079837117	1597.155	1591.07	1601.56	4	4	36447.875	36494.22265625	34493.23046875	NA	50007.68359375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
235	90.9712897695703	90.9712581486623	90.9712983613347	1699.665	1695.63	1706.12	4	4	51788.27734375	50187.5859375	47907.05078125	NA	58976.46875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
236	90.9712733679102	90.9712448521831	90.9712933846132	1639.31	1636.09	1646.72	4	4	NA	NA	32567.59765625	39274.33984375	48059.91015625	31823.82421875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
237	91.0400779407456	91.0398482579794	91.0402702376811	930.924	914.805	957.578	14	14	NA	NA	NA	75730.4453125	NA	68135.140625	57742.8515625	NA	54346.28515625	47410.93359375	NA	50380.5078125	50562.72265625	53547.8828125	51178.5546875	48527.3203125	49041.0859375	49979.17578125	52028.234375	50701.3359375
238	91.0395424603749	91.0394609105797	91.0396669861041	902.314	898.055	912.449	6	6	86694.7578125	83982.2890625	77053.7578125	NA	73226.8359375	NA	NA	57385.37109375	NA	NA	48699.17578125	NA	NA	NA	NA	NA	NA	NA	NA	NA
239	93.0094420960602	93.0092414632468	93.0095469104501	1851.75	1849.73	1853.54	11	11	NA	NA	NA	7627.67138671875	8239.580078125	7011.6923828125	7241.7041015625	7511.494140625	8213.361328125	NA	8367.115234375	NA	NA	NA	8248.03515625	NA	7628.3154296875	7652.82666015625	8685.1318359375	NA
240	93.0094595357503	93.0093456462326	93.0096004341897	1775.74	1769.67	1782.04	11	11	NA	NA	NA	7468.01708984375	7103.82080078125	8440.306640625	8263.73828125	7200.8359375	7545.14892578125	NA	8167.61083984375	NA	NA	NA	6587.6025390625	NA	6680.619140625	7426.87744140625	7121.13037109375	NA
241	93.0093826388646	93.0092303559851	93.0094838454943	137.7585	137.372	139.82	8	8	12304.1630859375	12679.1806640625	13179.6796875	13306.1025390625	12709.2802734375	12085.2421875	NA	10844.015625	NA	12413.560546875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
242	93.0094083462639	93.009304024097	93.0094674872266	235.8245	232.012	241.932	6	6	NA	11615.029296875	11367.0224609375	12982.421875	11270.310546875	12282.509765625	NA	10999.572265625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
243	93.0094359321936	93.0093467755202	93.0095084413737	388.698	385.508	392.037	4	4	NA	15351.6650390625	14220.2958984375	NA	15167.99609375	NA	NA	13992.9208984375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
244	93.0094038478016	93.0093575271215	93.0094869707199	281.327	278.898	297.684	5	5	NA	10214.3740234375	10279.482421875	NA	11499.044921875	10603.2763671875	NA	11101.482421875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
245	93.0093919879198	93.0093828299346	93.0094035837493	322.122	313.751	326.321	4	4	NA	11151.1083984375	10639.9296875	NA	12959.6328125	NA	NA	11092.7958984375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
246	94.0048927950499	94.00475739999	94.0049852046145	1851.715	1849.49	1853.55	16	16	NA	NA	NA	15443.1904296875	12958.158203125	NA	12613.7509765625	12236.0615234375	13823.36328125	13318.3154296875	12255.6689453125	10322.8046875	10669.4609375	12135.423828125	13640.4873046875	13408.03125	13591.71875	11642.064453125	12922.513671875	11949.091796875
247	94.0048730289362	94.0047710505671	94.004995702284	137.5885	137.372	139.754	12	12	22353.90234375	NA	20510.796875	20242.416015625	19036.142578125	17639.990234375	NA	NA	18310.44921875	NA	NA	14254.2177734375	NA	NA	17287.171875	18138.9375	17700.923828125	NA	17973.3984375	16152.416015625
248	94.0048571889361	94.0047266360436	94.0050748282269	1775.58	1771.54	1782.04	13	13	NA	NA	NA	12000.53515625	9944.1435546875	NA	11139.3388671875	10173.8115234375	NA	8697.095703125	10222.6796875	9955.478515625	9561.3291015625	9828.033203125	7635.4423828125	9798.4931640625	NA	9593.95703125	NA	9742.791015625
249	94.0049136557986	94.004794594741	94.0049235239522	246.334	244.082	248.181	5	5	NA	NA	NA	NA	NA	22116.44140625	NA	NA	21255.21875	NA	NA	18814.283203125	NA	NA	NA	NA	19316.55859375	NA	19500.76171875	NA
250	94.9807791939389	94.9806210309889	94.9808900599003	1757.305	1753.03	1773.33	18	18	74584.4921875	82944.6015625	102719.7734375	118075.3125	129872.265625	146313.546875	142169	188467.734375	190909.828125	176540.15625	207611.921875	210649.65625	NA	NA	230107.046875	237582.640625	243663.65625	175671.796875	248389.390625	248884.4375
251	94.9808560351917	94.9808327444657	94.9809179510465	1828.78	1820.69	1831.04	15	15	NA	NA	NA	155271.5625	131998.03125	161885.03125	181746.109375	160565.296875	193538.515625	212608.875	204353.34375	308710.875	NA	NA	257554.125	239480.625	258702.859375	332552.53125	336550.1875	347267.6875
252	94.980974140615	94.9808367412388	94.9810639443179	1537.76	1533.66	1544.15	15	15	103152.390625	118672.515625	138115.609375	168795.0625	169017.125	NA	230334.59375	228592.9375	NA	294903.75	279053.75	318524	NA	NA	336172.25	NA	376536.625	373887.84375	380697.78125	395620.40625
253	94.9812418748476	94.9810716564847	94.981334242805	1638.22	1615.97	1654.82	19	17	71354.6328125	81225.296875	90362.734375	98801.2890625	106747.6328125	119886.96875	120384.8359375	145154.421875	149121.15625	150723.6875	167203.53125	163574.515625	NA	NA	193083.28125	195477.828125	205040.65625	NA	208593.421875	223903.109375
254	94.9808068145419	94.9806213420772	94.980927318804	1480.38	1468.01	1494.8	18	18	112090.6015625	122183.0625	150146.234375	161001.4375	175183.109375	194878.46875	221565.625	211139.96875	218963.484375	255086.6875	239746.09375	261843.265625	NA	NA	288945	305527.875	312611.875	336712.15625	320064.125	358520.6875
255	94.9807674890775	94.9806906191995	94.9808139175073	1504.06	1501.09	1507.31	6	6	NA	127638.9296875	157418.78125	NA	180343.125	205399.96875	NA	245453.609375	NA	NA	280426.875	NA	NA	NA	NA	NA	NA	NA	NA	NA
256	94.9807458740617	94.9805964825608	94.9808179006765	1205.735	1193.33	1215.77	10	10	NA	NA	NA	37663.58203125	NA	42963.16796875	NA	NA	52568.21484375	NA	56720.21875	59332.25	62207.65625	NA	69244.6015625	68650.671875	75797.484375	NA	74284.9375	NA
257	94.9811467517802	94.9810494261279	94.981226194583	1593.07	1582.89	1605.75	9	9	85917.3984375	94596.2890625	102839.6796875	NA	118003.0234375	NA	180928.828125	145442.34375	NA	233332.703125	NA	NA	NA	NA	NA	NA	NA	312640.71875	NA	314915.96875
258	94.9809834539368	94.9807500848002	94.9810604793149	1396.36	1390.35	1404.5	7	7	NA	NA	NA	174814	NA	NA	NA	NA	300549.34375	NA	NA	361581.59375	NA	NA	373402.34375	393781.625	416276	NA	410509.0625	NA
259	94.9808082410219	94.9806805543153	94.9809580266919	1376.78	1369.7	1386.05	8	8	128487.4296875	146778.8125	179884.765625	NA	192534.046875	231423.484375	NA	268504.90625	NA	NA	322760.25	NA	NA	NA	332885.03125	NA	NA	NA	NA	NA
260	94.9809434736411	94.9808540201734	94.9812739754864	1252.84	1238.77	1263.18	9	9	NA	NA	NA	NA	NA	53554.625	NA	62609.3828125	69961.546875	NA	77099.796875	NA	75844.65625	NA	83266.6015625	85811.4453125	90869.2109375	NA	94764.6015625	NA
261	94.9807313063987	94.9806830034035	94.9809757570825	1227.095	1221.88	1234.29	6	6	NA	34591.41015625	NA	NA	NA	NA	46389.1328125	NA	NA	54464.9375	NA	NA	NA	66513.2890625	NA	NA	NA	74852.6875	NA	78050.8515625
262	94.980837133018	94.9805565308878	94.9810726238029	201.024	196.985	201.114	5	5	NA	NA	NA	NA	NA	NA	NA	NA	5272.5400390625	NA	6699.74609375	NA	NA	NA	6117.330078125	NA	7437.59375	NA	NA	6451.025390625
263	94.9807591411263	94.9805730507713	94.9808475666653	135.479	135.418	135.624	5	5	NA	NA	NA	NA	NA	NA	NA	NA	12545.1904296875	NA	15372.87109375	NA	NA	NA	12768.77734375	NA	18530.263671875	NA	NA	14589.1806640625
264	94.981022987069	94.9809752642048	94.9814161591418	1279.29	1273.59	1281.51	5	5	NA	NA	NA	NA	NA	NA	55484.22265625	NA	NA	71438.28125	NA	NA	NA	84605.9609375	NA	NA	NA	87917.6484375	NA	91125.6171875
265	94.9808715394694	94.9807659074905	94.9810442231687	1295.965	1289.69	1301.99	6	6	NA	NA	NA	NA	NA	75286.15625	NA	NA	95896.5234375	NA	115645.140625	NA	NA	NA	133023.03125	136044.421875	140026.359375	NA	NA	NA
266	94.9812254064997	94.9810555763908	94.9812689112865	1687.73	1669.13	1710.32	11	11	65253.66015625	73209.75	87038.125	88971.5546875	100963.984375	NA	119963.6328125	154635.671875	NA	148070.75	NA	168468.671875	NA	NA	NA	NA	NA	201262.46875	218825.515625	NA
267	94.9810956669024	94.9810544998857	94.9811672569629	1558.46	1556.51	1566.46	5	5	NA	NA	NA	NA	NA	187308.5625	NA	NA	224203.28125	NA	NA	NA	NA	NA	296497	355608.25	310524.5625	NA	NA	NA
268	94.9807904887304	94.9807776723184	94.9810818702656	242.035	237.988	246.218	5	5	NA	NA	NA	NA	NA	NA	NA	NA	5095.55810546875	NA	4271.31005859375	NA	NA	NA	6127.85400390625	NA	7303.84033203125	NA	NA	5714.06689453125
269	94.9809789628009	94.9808656939295	94.9810324957898	1415.685	1413	1416.89	4	4	NA	NA	NA	NA	NA	NA	280580.375	NA	NA	373831.96875	NA	NA	NA	NA	NA	NA	NA	490527	NA	512519.46875
270	94.9807884179589	94.980744341103	94.9808104985033	1852.635	1851.68	1853.54	4	4	NA	NA	NA	NA	72241.4921875	NA	NA	89880.8984375	NA	NA	103680.421875	NA	NA	NA	135929.140625	NA	NA	NA	NA	NA
271	94.9807275509005	94.9806439459551	94.9807333288971	1183.1	1178.9	1187.52	4	4	NA	30145.896484375	32369.1953125	NA	NA	NA	NA	49866.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	68016.171875
272	94.9807650005452	94.980674065791	94.9810053806342	1156.51	1140.02	1168.51	7	7	NA	NA	NA	NA	NA	NA	NA	NA	48893.7421875	NA	54967.17578125	NA	61403.2890625	NA	65064.60546875	NA	68174.9765625	70672.3046875	NA	67032.7578125
273	94.9806805438051	94.980583345302	94.9810064033058	708.4965	703.33	709.68	4	4	NA	NA	NA	NA	NA	NA	NA	NA	7169.12744140625	NA	8260.0234375	NA	NA	NA	NA	NA	10825.1884765625	NA	NA	10357.0947265625
274	94.9807075142047	94.9806504711333	94.9808905159554	1342.99	1338.85	1357.35	5	5	110421.515625	120331.8515625	143315.71875	NA	NA	NA	NA	219022.984375	NA	NA	271439.46875	NA	NA	NA	NA	NA	NA	NA	NA	NA
275	94.9808095503036	94.9806667857449	94.9810206018006	920.705	908.306	937.14	7	7	NA	11345.4794921875	NA	NA	NA	NA	13662.1904296875	NA	13632.8935546875	NA	14171.86328125	NA	NA	NA	14589.244140625	NA	14142.578125	NA	NA	18715.986328125
276	94.9806830324906	94.9806668523952	94.9807734816904	1033.46	1027.26	1041.81	5	5	NA	NA	NA	NA	NA	NA	NA	NA	33041.578125	NA	36861.2890625	NA	NA	NA	41102.67578125	NA	41237.24609375	NA	NA	37515.73828125
277	94.9808434291166	94.9806741236807	94.9810813459332	1325.505	1314.29	1326.61	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	105866.1953125	NA	107038.78125	NA	NA	NA	NA	NA	130819.2890625	NA	137882.578125
278	94.9806131863876	94.9805561018718	94.9807021280017	672.662	660.276	676.877	5	5	NA	NA	NA	NA	NA	NA	NA	NA	7074.44775390625	NA	8058.9716796875	NA	NA	NA	8389.15625	NA	9860.5732421875	NA	NA	8414.80078125
279	94.9807565165022	94.9805390566406	94.9810195293645	322.193	317.894	340.527	5	5	NA	NA	NA	NA	NA	NA	NA	NA	3588.92065429688	NA	3730.29077148438	NA	NA	NA	3607.06176757812	NA	4371.1005859375	NA	NA	3702.74462890625
280	94.9809251839577	94.9808662573862	94.9809973771948	441.045	432.704	445.004	4	4	NA	NA	NA	NA	NA	NA	NA	NA	4474.46875	NA	5226.04443359375	NA	NA	NA	NA	NA	6178.37060546875	NA	NA	3971.35864257812
281	94.9807910343865	94.9807546361696	94.9808159601116	1097.02	1080.57	1113.46	5	5	NA	NA	NA	NA	NA	NA	NA	NA	43454.14453125	NA	46960.00390625	NA	NA	NA	54170.30078125	NA	58333.75390625	NA	NA	59078.48828125
282	94.9807288249659	94.9806693308886	94.9808152396985	998.659	992.462	1006.76	4	4	NA	NA	NA	NA	NA	NA	NA	NA	26599.7265625	NA	30671.00390625	NA	NA	NA	28053.96484375	NA	31849.79296875	NA	NA	NA
283	94.9807427747202	94.9805138071832	94.9808305535088	580.317	570.153	586.52	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8502.0546875	NA	NA	NA	11308.2099609375	NA	10550.3427734375	NA	NA	6749.849609375
284	94.980780072362	94.9806963938595	94.9808749273707	845.8185	836.791	853.082	4	4	NA	NA	NA	NA	NA	NA	NA	NA	8706.04296875	NA	9001.3095703125	NA	NA	NA	NA	NA	9657.7685546875	NA	NA	12349.23046875
285	94.9807784278783	94.9806698900026	94.9809691261037	506.654	496.26	516.76	4	4	NA	NA	NA	NA	NA	NA	NA	NA	8737.4482421875	NA	9706.6728515625	NA	NA	NA	NA	NA	10660.26953125	NA	NA	4623.61376953125
286	94.9807474922602	94.9806023782382	94.9808070641	540.44	527.065	549.563	4	4	NA	NA	NA	NA	NA	NA	NA	NA	8602.640625	NA	8960.0458984375	NA	NA	NA	10235.4765625	NA	10802.068359375	NA	NA	NA
287	95.9804393399652	95.9803199211807	95.9805330414089	1827.89	1824.82	1831.04	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	11898.369140625	NA	NA	19066.46875	NA	14675.16015625	16088.12890625	16342.0439453125	NA	NA	20837.2421875
288	95.9803727459354	95.980291149907	95.980456423075	1757.23	1751.04	1763.38	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	10188.6796875	NA	NA	14333.1201171875	NA	14647.58203125	15013.27734375	14993.3017578125	NA	NA	16332.9697265625
289	96.9696120422846	96.9694940675313	96.9697341467377	301.544	293.25	305.734	7	7	NA	22690.865234375	19105.318359375	NA	NA	NA	NA	25327.5234375	21604.244140625	NA	NA	NA	NA	NA	14548.24609375	NA	15608.7509765625	NA	16742.375	NA
