""	"mz"	"mzmin"	"mzmax"	"rt"	"rtmin"	"rtmax"	"npeaks"	"pbqc_test_data"	"pbQC001"	"pbQC002"	"pbQC003"	"pbQC004"	"pbQC005"	"isotopes"	"adduct"	"pcgroup"
"622"	292.067357471869	292.067052550909	292.067468359743	1349.315	1347.33	1353.19	4	4	38387.1171875	48115.921875	38597.25390625	26288.828125	22859.884765625	""	"[M-H-H20]- 311.086"	"52"
"623"	292.827408862616	292.827358279938	292.82743010283	196.1465	194.99	197.171	4	4	61013.03515625	43867.5625	51872.50390625	52856.46875	3427.29565429688	""	"[M-H-CO2]- 337.827"	"68"
"624"	292.827372091529	292.82726343515	292.827550207942	246.376	245.775	248.427	4	4	53543.52734375	28260.37109375	36899.77734375	37522.68359375	2116.19873046875	""	"[M+2Cl]2- 515.697"	"61"
"625"	292.827315164902	292.8272852845	292.827410410134	758.923	758.922	758.923	3	3	38869.46875	31726.865234375	36679.16796875	38436.7734375	2131.74267578125	""	"[M-H-CO2]- 337.824"	"86"
"626"	292.827413379608	292.827404802342	292.827425814974	306.856	305.09	322.234	4	4	52148.22265625	30488.435546875	35237.21484375	41540.50390625	1887.58813476562	""	"[M-H-CO2]- 337.823"	"84"
"627"	292.827100743246	292.826939734956	292.82717435313	1228.41	1225.53	1229.72	3	3	2125.05908203125	6272.30908203125	5303.56640625	5085.4892578125	9573.4677734375	""	"[M-H-CO2]- 337.824"	"461"
"628"	292.827303151809	292.827225446891	292.827689855284	1021.35	1019.21	1024.74	3	3	7504.7578125	6835.30712890625	8299.7978515625	7266.72314453125	3847.96435546875	""	"[M-H-CO2]- 337.824"	"105"
"629"	292.827197419788	292.827164517808	292.82725965599	962.08	961.892	967.804	3	3	8564.23828125	6662.28662109375	7218.91845703125	8200.8515625	3111.95068359375	""	""	"102"
"630"	292.827174030948	292.827133678565	292.827397609398	1053.54	1052.1	1058.18	3	3	7191.00146484375	8039.7333984375	8665.2158203125	7844.25	4723.7333984375	""	"[M-H-CO2]- 337.824"	"305"
"631"	292.827386644257	292.827310025763	292.827543162564	1099.8	1097.2	1103.84	3	3	6506.95361328125	8813.8203125	7985.33837890625	6603.78125	5547.5078125	""	"[M-H-CO2]- 337.824"	"55"
"632"	292.827437882622	292.827416486152	292.827467186102	607.208	601.058	611.309	3	3	33529.04296875	19605.103515625	26470.30078125	0	0	""	"[M+Cl]- 257.852 [M-H]- 293.83"	"8"
"633"	293.175958256618	293.175925169269	293.175981641111	266.878	264.827	281.227	5	5	265084.875	339882.21875	298534.84375	260038.421875	254816.109375	""	""	"228"
"634"	294.028587800291	294.028373834994	294.02866876441	1365.8	1363.73	1367.36	5	5	181794.1875	68772.7734375	44790.46484375	25181.79296875	9013.99609375	""	""	"90"
"635"	294.8258279778	294.825707651313	294.825924971457	196.0755	193.072	199.221	4	4	18191.404296875	15509.83203125	16855.013671875	16309.0712890625	1560.10290527344	""	"[M-H-COCH2]- 337.827"	"68"
"636"	294.825719737238	294.825684446269	294.825951437174	246.376	245.775	250.477	4	4	16217.30859375	7761.65771484375	11178.380859375	11488.3837890625	0	""	""	"61"
"637"	294.825798435615	294.825709262778	294.825950252067	307.881	303.18	322.234	4	4	15657.3115234375	9037.4169921875	10404.73046875	11526.2041015625	748.537780761719	""	"[M-H]- 295.833"	"84"
"638"	294.825784679574	294.825559067829	294.825967258649	164.3685	152.067	170.428	4	4	16464.455078125	15326.48046875	14564.73046875	13514.4013671875	1036.61926269531	""	""	"151"
"639"	294.903513527154	294.903447417906	294.903523492426	1685.61	1677.41	1696.01	5	5	127591.1875	129468.609375	21682.546875	118060.1328125	73219.171875	""	"[M-H]- 295.907"	"50"
"640"	294.982281911082	294.982090388695	294.982408382143	1820.935	1818.48	1823.78	4	4	8044.2509765625	6518.37109375	4946.498046875	7019.11865234375	6166.2333984375	""	"[M-H+CF3COOH]- 162.002"	"103"
"641"	294.982086784081	294.981794851361	294.982312667716	1853.41	1851.94	1855.48	4	4	3557.14331054688	3677.66870117188	3367.81030273438	2971.61499023438	2638.654296875	""	""	"182"
"642"	294.981963091973	294.981820182593	294.981974477261	1790.825	1786.01	1792.22	4	4	4846.66064453125	3577.27563476562	5091.494140625	4800.07470703125	5262.302734375	""	""	"397"
"643"	296.132273157192	296.131420860373	296.132510013961	275.777	275.078	279.179	3	3	5902.158203125	8203.8330078125	7239.2646484375	5793.98486328125	10915.369140625	""	""	"459"
"644"	297.243300162125	297.243205988297	297.243335946451	229.974	229.613	234.069	4	4	54844.33203125	79984.359375	84413.640625	87361.5234375	67210.3671875	""	""	"54"
"645"	298.11406856555	298.11399047224	298.114099588417	1349.35	1347.33	1360.09	5	5	444365.40625	765903.8125	566356.9375	475222.96875	605897.375	""	""	"52"
"646"	298.147848949968	298.147612800181	298.148813951401	297.629	295.58	301.732	5	5	8907.7255859375	10275.6240234375	9579.57421875	5639.390625	7058.3896484375	""	""	"341"
"647"	298.861411884904	298.861302684723	298.861477975037	197.1005	195.122	199.221	4	4	61028.0390625	53671.546875	55792.18359375	56105.125	5718.5703125	""	"[3M-2H]2- 199.912"	"68"
"648"	298.861341844852	298.861284361134	298.861366425773	246.376	245.775	248.427	4	4	52652.58203125	37156.38671875	43284.671875	42611.34765625	3319.0830078125	""	"[3M-2H]2- 199.912"	"61"
"649"	298.861358530076	298.861266505407	298.861423990288	761.9975	758.923	775.435	4	4	43054.0546875	39416.27734375	37477.41015625	41946.0234375	4187.4951171875	""	"[3M-2H]2- 199.912"	"86"
"650"	298.8613120949	298.861273049489	298.861352287844	305.831	303.18	307.881	3	3	52380.30859375	36413.9375	40633.046875	42311.04296875	3268.001953125	""	""	"84"
"651"	298.861333834807	298.861279549606	298.861480105593	609.258	601.058	611.309	3	3	41758.1640625	30542.4296875	35573.0234375	18052.755859375	0	"[56][M]-"	"[M-H]- 299.869"	"44"
"652"	298.861384418686	298.861283493615	298.8613895916	147.967	141.816	156.086	3	3	52040.04296875	48059.67578125	42040.9765625	44355.4453125	4103.06591796875	""	"[3M-2H]2- 199.912"	"69"
"653"	299.858440668531	299.858031398429	299.858606656887	611.308	607.209	615.41	3	3	9321.556640625	5575.21142578125	7700.88232421875	9309.634765625	0	"[56][M+1]-"	""	"44"
"654"	299.860934400972	299.86087854777	299.861405891246	771.224	769.254	773.273	3	3	2869.9013671875	3068.39868164062	3034.19848632812	3966.2275390625	789.736022949219	""	""	"99"
"655"	300.86007910397	300.860020671757	300.86014135313	197.096	195.121	199.221	4	4	15480.2431640625	13082.2666015625	13099.84765625	14210.1240234375	1458.73828125	""	"[M-2H]2- 603.722"	"68"
"656"	300.860108566036	300.859988584043	300.860283462551	247.0805	246.376	252.527	4	4	13485.0751953125	8371.9296875	10735.2451171875	10097.3955078125	1193.72277832031	""	""	"61"
"657"	300.860052472091	300.859853405933	300.860136676948	305.831	303.18	307.881	3	3	12593.6787109375	9131.521484375	10273.8349609375	10586.0224609375	1019.45068359375	""	""	"84"
"658"	300.859934792337	300.859929781996	300.860108386723	149.936	143.866	150.017	3	3	11941.7744140625	10286.5849609375	12436.6943359375	10738.4287109375	1429.25671386719	""	""	"69"
"659"	300.859282088929	300.859104216951	300.859767230947	613.358	603.108	613.36	3	3	11911.810546875	8533.326171875	9477.48828125	7804.28564453125	0	"[56][M+2]-"	""	"44"
"660"	302.006618179086	302.006434840837	302.006683451053	1215.67	1214.06	1216.11	3	3	83401.3515625	11744.646484375	14125.9853515625	25400.42578125	10514.65234375	""	""	"26"
"661"	303.233171018909	303.233109571421	303.233206381433	256.627	254.576	268.926	5	5	657397.0625	745658.125	817257.0625	797008.5	666742.875	"[57][M]-"	"[M-H-C2H4]- 332.271"	"51"
"662"	304.236245382186	304.236175861041	304.236299342421	256.627	254.576	268.926	5	5	138675.203125	162462.796875	174886.75	166627.703125	141496.921875	"[57][M+1]-"	""	"51"
"663"	305.247859576007	305.247549107089	305.247985750571	256.627	255.826	270.976	5	5	102683.046875	117921.7890625	120082.3359375	134123.6875	100181.953125	"[57][M+2]-"	""	"51"
"664"	305.248181514291	305.247995500149	305.248202460016	293.53	293.529	297.631	3	3	15561.6962890625	27340.4921875	36588.74609375	44852.7578125	67206.5703125	""	"[M-2H+Na]- 284.272"	"62"
"665"	306.075272995167	306.07433247339	306.07567868317	1482.64	1480.8	1484.69	5	5	12428.1162109375	8790.9541015625	10785.1787109375	10058.4970703125	8074.1435546875	""	""	"360"
"666"	307.084227123887	307.08421742762	307.084378794523	1107.84	1103.35	1112.51	3	3	186837.421875	166684.40625	181990.8125	183115.484375	210874.703125	""	"[3M-2H+K]- 90.0354"	"80"
"667"	307.084278169758	307.084118886245	307.084318107036	1068.06	1062.35	1075.21	3	3	282158.53125	178082.9375	172168.4375	110052.109375	193409.25	""	""	"67"
"668"	308.098909474025	308.098871512649	308.09901189997	1297.055	1295.79	1298.39	4	4	5469416.5	3358364	3148071.25	1597582	156471.9375	""	""	"20"
"669"	310.07737921599	310.077273163784	310.077658511498	1351.375	1349.38	1353.19	4	4	81795.8671875	100417.0390625	82335.4375	57608.90625	26005.626953125	""	"[M-H]- 311.086"	"52"
"670"	311.168366570168	311.168223652378	311.168637070121	219.462	217.673	219.717	3	3	103417.2890625	164692.234375	155995.4375	163150.765625	200750.40625	""	"[M+Cl+HCOOH]- 230.183 [M-H+HCOOH]- 266.159"	"5"
"671"	312.127872594105	312.127677833635	312.12813958644	287.379	285.329	309.93	5	5	7514.060546875	10106.3564453125	8710.513671875	12347.84375	17559.484375	""	""	"478"
"672"	318.096006424101	318.095772878273	318.096157673346	1339.05	1335.03	1341.82	5	5	511507.4375	413440.9375	402212.96875	360097.78125	184894.6875	""	""	"336"
"673"	320.843250717248	320.843036834319	320.843417150448	194.99	193.072	197.171	3	3	3421.43579101562	8577.341796875	6206.84521484375	6701.1259765625	4072.42944335938	""	"[M-H]- 321.85"	"347"
"674"	320.843122450949	320.842953654081	320.843431866547	306.856	305.09	320.183	4	4	2876.830078125	5353.12158203125	3998.677734375	4202.16455078125	2370.36010742188	""	""	"401"
"675"	320.843164129939	320.842965228302	320.84337249691	244.326	241.744	248.427	3	3	2999.16015625	6228.19580078125	4277.55029296875	4250.3154296875	1566.83117675781	""	""	"61"
"676"	320.843308230375	320.843090711033	320.843433605275	145.8815	133.615	152.067	4	4	2326.62939453125	8494.572265625	5163.326171875	5141.82568359375	2822.98608398438	""	""	"197"
"677"	325.046526562614	325.046473746148	325.046587689675	131.565	131.524	131.569	5	5	17836.97265625	25295.576171875	19639.212890625	20556.099609375	38939.85546875	""	""	"3"
"678"	327.160406540367	327.160264618469	327.160516793184	387.84	377.588	396.038	3	3	5763.279296875	5078.05029296875	5547.83349609375	4252.3525390625	6086.85107421875	""	"[M+Cl]- 292.196"	"449"
"679"	327.233012536396	327.232662211884	327.23301803768	248.426	246.376	260.725	5	5	386645.6875	436918.125	467607.375	396166.4375	314850.03125	"[58][M]-"	""	"337"
"680"	328.235525425766	328.23492216468	328.235604597975	250.156	246.376	258.675	4	4	94957.0078125	98150.828125	109174.2578125	96494.5546875	78290.484375	"[58][M+1]-"	""	"337"
"681"	328.924577092757	328.923974201125	328.924795948968	1593.025	1587.22	1601.76	4	4	2325.24926757812	3891.927734375	5781.22216796875	7264.74560546875	8329.677734375	""	"[M-H-CO2]- 373.927"	"141"
"682"	329.123531914888	329.123147354996	329.123814728624	1386.28	1376.03	1399.65	5	5	16514.603515625	14726.9765625	15076.9638671875	17246.623046875	11459.439453125	""	""	"278"
"683"	329.175609572789	329.175489710516	329.175680638546	383.739	374.627	398.088	4	4	13384.212890625	12773.478515625	13834.892578125	13004.353515625	17192.59765625	""	""	"449"
"684"	329.247745913697	329.247510499699	329.248000051535	248.426	247.785	260.725	5	5	65146.21875	76687.2421875	88425.234375	67098.1875	55597.13671875	"[58][M+2]-"	""	"337"
"685"	331.263947442767	331.263791051733	331.26399478196	299.682	295.58	301.729	3	3	3497.80908203125	4473.5322265625	5978.5791015625	7419.89697265625	10459.3662109375	""	""	"453"
"686"	331.26337046662	331.262614553816	331.263393090327	258.678	252.526	264.826	3	3	30246.513671875	38245.00390625	43293.4765625	46056.60546875	35958.94921875	""	"[M-H]- 332.271"	"51"
"687"	333.091316980754	333.091300911629	333.09136066702	372.577	371.437	379.638	3	3	88462.453125	62869.4140625	54895.1796875	22664.255859375	0	""	""	"12"
"688"	334.125246322226	334.125117025298	334.125322416295	1374.79	1371.93	1376.03	4	4	91665.53125	136492.328125	136521.75	119181.953125	84887.65625	""	"[M-H+NH3]- 318.104"	"29"
"689"	334.895833205221	334.895681673486	334.895902238036	1685.61	1677.41	1696.01	5	5	74031.9296875	76529.5546875	13949.658203125	72018.40625	44020.61328125	""	"[2M-H]- 167.963"	"50"
"690"	335.222258647527	335.222167867685	335.222473772866	293.53	289.599	305.829	3	3	4594.02490234375	10001.703125	8796.271484375	8073.01513671875	6484.22265625	""	"[M+Cl]- 300.259"	"62"
"691"	336.817278399693	336.817210011307	336.817334936632	196.076	195.121	197.171	4	4	130255.546875	92504.046875	103158.25	100766.2265625	5873.79248046875	"[59][M]-"	"[M-H]- 337.827"	"68"
"692"	336.817233459887	336.817157801941	336.817271557696	246.376	245.775	250.477	4	4	105406.9765625	56046.83984375	72331.3828125	76075.828125	2744.61450195312	"[60][M]-"	""	"61"
"693"	336.817257202465	336.817214214565	336.81729324633	758.923	758.923	763.022	3	3	83329.15625	68339.171875	73422.65625	81223.6328125	3237.60986328125	""	"[M-H]- 337.824"	"86"
"694"	336.817275767611	336.817239187123	336.817377503593	306.856	305.09	322.234	4	4	101631.7578125	55509.5234375	71076.65625	74558.9609375	3054.8037109375	"[61][M]-"	"[M-H]- 337.823"	"84"
"695"	336.817162091271	336.816954547745	336.817190714574	1099.8	1099.25	1101.84	3	3	11952.8837890625	14876.0283203125	13444.353515625	12008.9033203125	10429.125	""	"[M-H]- 337.824"	"55"
"696"	336.817004875028	336.817003507329	336.817174977353	1227.49	1226.36	1229.72	3	3	4767.29736328125	10620.0068359375	9092.6142578125	9332.8193359375	16455.681640625	""	"[M-H]- 337.824"	"461"
"697"	336.817066144287	336.817026098718	336.817239258783	1053.54	1052.1	1056.21	3	3	12264.1787109375	14350.587890625	15064.318359375	12344.755859375	7881.6298828125	""	"[M-H]- 337.824"	"305"
"698"	336.817186780382	336.817100146629	336.817195008147	1019.3	1019.21	1026.71	3	3	12823.9541015625	12986.72265625	12802.5458984375	11483.765625	6953.8916015625	""	"[M-H]- 337.824"	"105"
"699"	336.817138815784	336.817134573591	336.817183449536	609.258	601.058	611.309	3	3	77564.609375	51509.6796875	63613.765625	16937.408203125	0	"[62][M]-"	"[M-2H+K]- 299.869"	"44"
"700"	336.817243665927	336.816967551632	336.817279395272	959.841	957.98	969.764	3	3	13787.1220703125	11106.7255859375	12356.783203125	12420.4091796875	5419.244140625	""	""	"273"
"701"	337.8139322394	337.813850214336	337.814074897874	613.358	611.309	617.46	3	3	17795.6640625	11467	12436.2705078125	13811.5322265625	0	"[62][M+1]-"	""	"44"
"702"	337.820605198261	337.82051916754	337.820670441322	197.171	193.071	197.172	3	3	7417.82275390625	4399.5556640625	4357.24853515625	5014.2509765625	0	"[59][M+1]-"	""	"68"
"703"	337.820332414042	337.819968702848	337.820482132382	248.426	244.325	250.477	3	3	5722.57177734375	3368.90258789062	3577.13671875	3679.81372070312	0	"[60][M+1]-"	""	"61"
"704"	337.820748081521	337.820501240393	337.820852788527	307.881	305.09	322.234	4	4	4453.533203125	3871.24584960938	4462	4000.21728515625	0	"[61][M+1]-"	""	"84"
"705"	337.905402652286	337.905343894156	337.905442395748	1817.1	1816.44	1819.52	5	5	111335.6796875	124333.0625	90601.7734375	99595.921875	98440.6953125	"[63][M]-"	""	"103"
"706"	337.905433459537	337.90531387488	337.905464100858	137.716	137.655	137.72	5	5	86291.5703125	84773.5390625	85363.2109375	87784.6171875	75602.0390625	""	""	"202"
"707"	337.905403678155	337.905313843651	337.905437696101	1853.39	1852.85	1854.01	5	5	51809.96875	56708.3359375	48564.21875	49280.2578125	51780.12890625	"[64][M]-"	"[M+Cl]- 302.934"	"2"
"708"	337.90560292804	337.905572580194	337.905662743257	273.028	270.978	279.177	5	5	141938.75	159917.265625	135766.390625	140890.609375	139676.09375	""	""	"223"
"709"	337.905293538332	337.905094084467	337.905392367766	1246.365	1244.82	1247.19	4	4	28785.779296875	27866.99609375	22943.6015625	23534.73828125	22458.115234375	""	""	"332"
"710"	337.905345948299	337.905227024856	337.905369532823	1023.33	1021.35	1028.67	4	4	43095.84765625	44246.12109375	37624.43359375	37102.69921875	49363.60546875	""	""	"105"
"711"	337.905326729947	337.905248284823	337.905488637373	976.327	974.193	981.565	4	4	51242.75390625	53881.90625	45593.14453125	48785.96484375	58860.265625	""	"[M+Cl]- 302.942"	"37"
"712"	337.9056021188	337.905549229197	337.905632722697	318.132	312.691	328.384	5	5	151749.328125	184242.484375	148999.90625	167043.515625	158478.34375	""	"[M+Cl]- 302.942 [M-H-CO2]- 382.892"	"7"
"713"	337.905572599019	337.905511827551	337.905592399505	221.773	221.492	223.824	3	3	113267.1953125	131454.234375	119574.8203125	117729.0546875	121629.265625	""	"[M+Cl]- 302.942"	"220"
"714"	337.905266735111	337.905230902046	337.905370748476	1148.46	1148.43	1148.47	3	3	33583.16796875	32073.212890625	26864.841796875	28715.0234375	29288.755859375	""	""	"281"
"715"	337.90528970342	337.905174072236	337.905316023904	1097.79	1097.2	1099.25	3	3	39421.89453125	38206.22265625	33122.125	34032.421875	38976.53125	""	""	"55"
"716"	337.905646024232	337.905630695058	337.905684161989	599.008	599.007	605.159	3	3	178269.6875	202553.90625	178132.734375	174157.53125	158484.5625	""	"[M+2Cl]2- 605.868"	"8"
"717"	337.90552029965	337.905479395893	337.905538533389	769.173	767.123	773.274	3	3	130769.9609375	144839.453125	123515.421875	126599.375	132736.09375	""	""	"432"
"718"	337.90567011005	337.905661956483	337.905732570541	553.903	551.854	562.105	3	3	179783.703125	180423.15625	165645.3125	160917.140625	159996.109375	""	""	"16"
"719"	337.905638873306	337.905638525648	337.905666840754	403.479	393.989	414.491	3	3	149496.9375	169789.8125	150471.234375	149778.046875	210405.46875	""	""	"78"
"720"	338.815691071621	338.815556165737	338.815839147389	195.1215	194.99	197.171	4	4	40288.02734375	26485.81640625	33031.08203125	33322.25390625	2370.02905273438	"[59][M+2]-"	""	"68"
"721"	338.815690620173	338.815654406435	338.815742462078	246.376	245.775	248.427	4	4	33746.90625	17425.208984375	23382.982421875	24014.9765625	1059.01342773438	"[60][M+2]-"	""	"61"
"722"	338.815672303363	338.815625399736	338.815733015466	306.856	305.09	322.234	4	4	31953.1875	21015.607421875	21884.978515625	23524.734375	1206.70239257812	"[61][M+2]-"	""	"84"
"723"	338.81566325477	338.815585937613	338.815765060812	607.208	601.058	611.309	3	3	24643.841796875	12108.841796875	18277.6484375	5279.39208984375	0	""	"[M+Cl+HCOOH]- 257.852 [M-H+HCOOH]- 293.83"	"8"
"724"	338.815805472911	338.815706737817	338.815865718666	658.464	658.464	666.663	3	3	26681.560546875	19457.361328125	20788.232421875	19236.677734375	0	""	""	"146"
"725"	338.815606523739	338.815511922114	338.815645267245	147.886	145.916	156.168	3	3	30744.42578125	23446.4765625	29854.564453125	27082.5234375	1242.078125	""	"[M-H]- 339.815"	"69"
"726"	338.907359791379	338.906915121915	338.908180401874	1853.72	1850.77	1855.48	5	5	3257.982421875	2909.27587890625	2414.2294921875	2463.59545898438	2719.0771484375	"[64][M+1]-"	""	"2"
"727"	338.907434279806	338.906970803605	338.907596391004	1816.83	1814.41	1823.78	5	5	5709.236328125	4458.123046875	3546.572265625	4328.06640625	4881.95947265625	"[63][M+1]-"	""	"438"
"728"	339.903586776611	339.903539360726	339.90362613164	137.716	137.655	139.77	5	5	36567.17578125	42638.66796875	34795.43359375	40037.8046875	37512.6015625	""	""	"199"
"729"	339.903458459663	339.90334264563	339.903651608871	1853.39	1852.85	1854.01	5	5	23444.4453125	23338.8125	20713.259765625	21567.09765625	21454.10546875	"[64][M+2]-"	""	"2"
"730"	339.903542035183	339.903473391218	339.903681663755	1818.87	1816.44	1819.52	5	5	47110.73828125	48939.47265625	40519.1015625	46357.203125	41822.34765625	"[63][M+2]-"	""	"103"
"731"	339.903695223509	339.903654931587	339.903733861092	275.078	271.807	279.177	5	5	61342.77734375	71593.4375	56683.60546875	61592.84765625	60826.859375	""	"[M-H-CO2]- 384.891"	"119"
"732"	339.903467960224	339.903198221163	339.903591956453	1245.535	1244.82	1246.87	4	4	12380.1533203125	12591.9033203125	11798.52734375	10145.333984375	10170.2197265625	""	""	"58"
"733"	339.903421835723	339.90330796667	339.903448932965	1025.45	1023.26	1039.11	5	5	20812.18359375	18930.099609375	16710.279296875	17112.576171875	18778.6796875	""	""	"275"
"734"	339.903405084624	339.903363580348	339.903444263956	975.302	974.193	981.565	4	4	23870.4921875	24772.59765625	21691.833984375	21449.19140625	25283.126953125	""	"[M-2H+K]- 302.942"	"37"
"735"	339.903358890904	339.903195765574	339.903493625883	1098.52	1097.2	1103.84	4	4	18432.587890625	16305.0341796875	14679.5849609375	14639.8134765625	17174.73828125	""	""	"327"
"736"	339.903653693874	339.903575191844	339.903749305377	318.132	312.691	326.334	5	5	66458.625	77534.59375	65533.1015625	69224.3828125	66147.546875	""	"[M-2H+K]- 302.942 [M-H-CO2]- 384.891 [M-H-C5H8O4]- 472.95"	"7"
"737"	339.903437368209	339.90343034681	339.903550167349	1146.41	1146.39	1148.47	3	3	14732.697265625	16239.29296875	12746.380859375	12829.2958984375	13466.025390625	""	""	"279"
"738"	339.903578922777	339.903562528965	339.903708229988	219.724	207.422	234.074	5	4	43936.3203125	57635.38671875	47507.95703125	50102.52734375	48644.625	""	"[M-2H+K]- 302.942 [M-H-CO2]- 384.891"	"220"
"739"	339.903644502063	339.903616306351	339.903913027793	640.012	635.912	640.013	3	3	62596.7734375	70360.4453125	65593.7265625	80176.96875	66104.046875	""	""	"244"
"740"	339.903317133078	339.903310714613	339.903474252402	902.515	902.436	906.536	3	3	32461.439453125	32006.39453125	28660.330078125	31057.234375	32944.65234375	""	""	"269"
"741"	339.903686976862	339.90361475894	339.903723869472	599.0075	584.658	605.159	4	4	77418.0078125	83921.5078125	76153.140625	68039.515625	68636.421875	""	"[M-H-CO2]- 384.891"	"8"
"742"	339.903523460207	339.903519027978	339.903577091463	719.969	717.919	724.068	3	3	58003.69921875	64742.6875	53517.8046875	54818.5078125	60690.60546875	""	""	"120"
"743"	339.903738116433	339.90372730113	339.903751241636	459.596	459.595	465.747	3	3	80949.3671875	84763.5625	70551.609375	61777.37109375	58615.91796875	""	""	"261"
"744"	339.90370696186	339.903671731873	339.903743762243	399.7485	393.989	412.441	4	4	58803.4296875	72152.515625	66717.4921875	58015.96875	58781.8671875	""	""	"118"
"745"	339.903681538831	339.903639131753	339.903859971682	553.904	551.853	560.055	3	3	75242.7421875	81393.2109375	74676.890625	68039.515625	71418.9140625	""	""	"263"
"746"	339.903567994039	339.903557080364	339.903898678535	687.165	685.117	693.317	3	3	55085.6875	61626.9375	54924.12109375	57839.46484375	84317.9296875	""	""	"457"
"747"	339.903523726427	339.903477533907	339.90369620646	807.1025	794.027	820.429	4	4	48636.140625	58335.21484375	40034.125	56354.58984375	55827.76171875	""	""	"123"
"748"	339.903801618789	339.903792057351	339.903896899399	508.799	498.549	517.001	3	3	86167.359375	90451.2109375	81276.5078125	67525.3828125	63188.8828125	""	""	"256"
"749"	340.81412814804	340.813956537592	340.814785515771	197.172	197.171	199.221	3	3	5238.32177734375	4360.20947265625	4559.69091796875	4492.41845703125	0	""	""	"68"
"750"	340.814590964388	340.814589555216	340.814861651268	246.376	242.275	248.427	3	3	4455.333984375	2638.00366210938	3637.67041015625	3770.80590820312	0	""	"[M-H]- 341.815"	"61"
"751"	340.814495501275	340.814359132644	340.815169153355	309.931	305.831	320.183	3	3	4382.25634765625	2857.826171875	3096.65502929688	3665.55322265625	0	""	""	"234"
"752"	341.108446605876	341.108329351223	341.108512902379	1469.26	1467.77	1470.34	4	4	38593.47265625	32294.2890625	32070.533203125	29505.197265625	20004.20703125	""	""	"471"
"753"	341.108576942726	341.108487914568	341.1086706185	1441.3	1439.58	1448.8	4	4	34196.80859375	31835.39453125	25234.173828125	25311.466796875	27000.201171875	""	"[M-H]- 342.116"	"33"
"754"	344.978724938417	344.978426829156	344.978935161251	1820.51	1818.87	1821.65	5	5	10474.0751953125	10234.5283203125	7044.00048828125	8743.3544921875	9007.2998046875	""	"[2M-2H+Na]- 162.002"	"103"
"755"	344.978682973648	344.978643522253	344.978885324946	1787.47	1786.01	1792.22	5	5	7122.912109375	5355.1689453125	7113.09130859375	6153.43408203125	6768.12158203125	""	""	"388"
"756"	344.978786549075	344.978624442054	344.979127074735	1854.01	1852.85	1855.48	5	5	5412.60009765625	5915.14501953125	3813.2021484375	4665.314453125	3534.1875	""	""	"176"
"757"	344.979002686013	344.978828017643	344.979031240694	135.635	133.617	135.666	4	4	8974.984375	9013.5927734375	7572.326171875	7484.185546875	6855.09130859375	""	""	"209"
"758"	346.871062732258	346.870925905644	346.871125117456	1263.27	1261.22	1264.02	5	5	27104.048828125	25644.556640625	22741.55078125	22533.099609375	18411.0234375	""	"[M+Cl]- 311.908"	"27"
"759"	346.871261229774	346.870992607149	346.871457050693	1310.18	1303.67	1320.68	5	5	28274.572265625	28369.8359375	22330.9609375	22189.6640625	19062.94921875	""	"[M+Cl]- 311.908"	"39"
"760"	347.885667283677	347.885662870982	347.885849059669	1679.57	1677.41	1685.61	3	3	20274.330078125	19542.93359375	3052.62280273438	17855.970703125	9777	""	"[M+Cl+NH3]- 295.907"	"50"
"761"	348.102331465978	348.102130985781	348.102383273238	502.648	500.599	514.951	3	3	20094.248046875	17873.482421875	14148.04296875	0	0	""	""	"255"
"762"	348.22501320885	348.224949506975	348.225192932984	1609.85	1605.65	1612.18	3	3	6578.79638671875	5332.08349609375	11777.9794921875	5862.00146484375	4254.55322265625	""	""	"155"
"763"	348.86893128056	348.86872643157	348.8690456821	1263.26	1261.22	1264.02	5	5	20216.41015625	20864.091796875	16519.234375	16168.6640625	13577.369140625	""	"[M-2H+K]- 311.908"	"27"
"764"	348.868839542546	348.868471092057	348.869171358599	1310.18	1303.67	1320.68	5	5	21921.48046875	19364.013671875	15198.673828125	16310.3330078125	14782.58984375	""	"[M-2H+K]- 311.908"	"39"
"765"	351.217342898479	351.217266969937	351.217422808803	297.5245	295.58	305.832	4	4	15827.4921875	24934.703125	22658.263671875	11124.9091796875	8873.658203125	""	""	"340"
"766"	353.072620745507	353.071803106888	353.073547375218	1378.08	1376.03	1380.71	5	5	35276.3359375	36770	30608.68359375	21267.6953125	12949.2177734375	""	"[M+Cl]- 318.104"	"29"
"767"	353.072700892434	353.072560565003	353.072731491676	1339.02	1337.08	1341.05	4	4	17047.814453125	19232.45703125	14760.3115234375	10358.93359375	1570.62536621094	""	""	"60"
"768"	358.241961987388	358.241862556264	358.242112865094	266.3525	262.777	277.13	4	4	54827.640625	79915.7265625	64480.9765625	55677.2890625	103355.4453125	""	""	"6"
"769"	358.799012716498	358.798916792784	358.799154284489	197.172	193.075	203.322	5	5	5118.0009765625	10649.5517578125	7351.0751953125	8243.828125	4079.86474609375	""	"[M-2H+K]- 321.85"	"347"
"770"	358.799210451731	358.799100086124	358.799302304531	245.0505	244.325	250.477	4	4	3924.02587890625	6160.47802734375	5704.54345703125	4808.00048828125	1349.591796875	""	"[2M-3H]3- 539.726"	"61"
"771"	358.799200657621	358.798770858765	358.799534312018	306.856	303.18	322.234	4	4	3562	5962.07568359375	4643.68115234375	4468.23974609375	1516.43994140625	""	"[M-2H+Na]- 337.823 [2M-3H]3- 539.726"	"84"
