reading Peaks
calc score matrix
1355 1444
<type 'int'>
19.0151200218 3.50653969434e-06 19.7164279606
19.0153266887 2.41747072612e-06 19.4988208339
19.0154911382 2.47780450669e-06 19.5110520396
19.0148577841 2.76497146681e-06 19.5678520774
19.0151322082 2.64383396574e-06 19.5438990014
19.0148621225 2.71031591142e-06 19.5569253048
19.015294627 2.52373196878e-06 19.5200410208
19.0153202688 2.5222996035e-06 19.5197801895
18.0119198663 2.33410110568e-06 18.4787400874
18.0118932249 2.31241168981e-06 18.4743755629
18.0116210781 2.30617745747e-06 18.4728565696
18.0138991499 2.31065138465e-06 18.4760294268
18.0116061801 2.30919890892e-06 18.4734459619
18.0120837064 2.29992148495e-06 18.4720680034
17.9476363734 4.48719630697e-06 18.8450756348
17.94733552 4.50314017474e-06 18.847963555
16.9443772886 2.3634357636e-06 17.4170644414
16.9439319556 2.52015579257e-06 17.4479631141
16.0045791402 4.01340670483e-06 16.8072604812
16.004583095 2.36271402445e-06 16.4771258999
15.0201880919 2.34587564655e-06 15.4893632212
13.0047865923 4.15263853462e-05 21.3100636615
13.0036823319 2.41708329818e-06 13.4870989915
13.0045708216 2.54506842763e-06 13.5135845071
13.0047903768 9.18907503977e-06 14.8426053847
12.0014385079 2.38000213234e-06 12.4774389344
12.0012232951 2.2983867141e-06 12.4609006379
12.0014868938 2.36312903102e-06 12.4741127
11.9270885999 2.47782107006e-06 12.4226528139
7.96271287063 2.32710468324e-06 8.42813380727
7.96293868667 2.3332551787e-06 8.42958972241
7.96290244904 2.31081035382e-06 8.42506451981
7.96300936582 2.3231868507e-06 8.42764673596
7.96306213479 2.30476938309e-06 8.42401601141
7.96297943672 2.3152414065e-06 8.42602771802
7.96266935895 2.29939266397e-06 8.42254789174
7.96289825655 2.29963053046e-06 8.42282436264
5.03546676942 2.36773415621e-06 5.50901360066
4.02731566211 2.30399697879e-06 4.48811505787
4.00440268302 2.50753106591e-06 4.5059088962
3.02012567854 2.3704759303e-06 3.4942208646
3.01967299092 2.32432757645e-06 3.48453850621
3.01970171416 2.48430801689e-06 3.51656331754
2.97228716124 4.85596008401e-06 3.94347917804
1.98860123399 6.33889628532e-06 3.25638049105
1.9884203605 1.31867042154e-06 2.25215444481
1.0683223996 2.30207124225e-06 1.52873664805
1.06875918675 2.41551804154e-06 1.55186279505
1.00447394935 5.84114111365e-06 2.17270217208
1.0038184671 2.71223830492e-06 1.54626612808
0.00100134283701 2.36243406363e-06 0.473488155562
2.98475886746 1.85205377609e-06 3.35516962268
2.98488790468 5.7208613336e-05 14.4266105719
4.95346046919 4.2277329106e-05 13.4089262904
4.95334610318 0.00136833718009 278.620782121
4.95357803531 0.000259349452797 56.8234685947
4.95323664793 0.00026592084733 58.137406114
4.98935447309 0.000774882522059 159.965858885
4.98940149928 0.00277106360132 559.202121764
4.98960316868 0.000549048084666 114.799220102
4.98946721308 4.2277329106e-05 13.4449330343
6.02120350812 4.662669928e-06 6.95373749372
6.96868080482 0.00799673633198 1606.3159472
8.03702964865 2.82182748213e-06 8.60139514508
8.03651240024 0.000433442162307 94.7249448617
8.98495836506 5.4936596558e-05 19.9722776767
8.98480495596 0.000248488476628 58.6825002816
9.04042354382 7.19771076809e-05 23.43584508
10.0161686449 9.60109269076e-06 11.936387183
11.0011072859 4.51637983703e-05 20.03386696
11.0011070571 9.45388733507e-05 29.9088817273
11.0011082881 6.36901461651e-05 23.7391375212
11.0011080681 9.67789837178e-05 30.3569048117
11.0011093127 0.000143139600743 39.6290294612
11.0011061272 7.10600915445e-05 25.2131244361
14.0508918605 6.2558826068e-05 26.5626570741
15.8673114323 0.000342344340074 84.3361794471
16.9568082884 1.51455787587e-05 19.9859240402
16.9665001711 0.000273722509815 71.711002134
18.8698461084 0.000246636345104 68.1971151292
19.0418328378 0.000330553955618 85.1526239615
19.9994022697 1.15995349148e-06 20.231392968
19.0149932104 6.81005039069e-06 20.3770032886
19.0151998773 5.44432617591e-05 29.9038522292
19.0153643269 3.5161583298e-05 26.0476809865
19.0147309727 1.42134621181e-05 21.8574233963
19.0147353112 1.58572741462e-05 22.1861901404
19.0151678157 2.79449592241e-05 24.6041596605
19.0151934575 2.81217910125e-05 24.63955166
18.011793055 0.000278337176307 73.6792283164
18.0117664135 0.00234892555007 487.796876428
18.0137723386 0.0013241951454 282.852801418
18.0114793688 0.000973338916345 212.679262638
18.011956895 0.00036046024296 90.104005487
17.947509562 4.78087086793e-06 18.9036837356
17.9472087087 1.52884047406e-06 18.2529768035
16.9442504773 0.000112228558791 39.3899622355
16.9438051443 2.83910604181e-05 22.6220172279
16.0044562836 0.000113880436183 38.7805435202
13.0036621198 2.61551726021e-06 13.5267655718
13.0046597809 2.45132799219e-06 13.4949253794
13.0035555205 5.46405026312e-05 23.9316560468
13.0046635654 3.09407530652e-06 13.6234786267
12.0013116966 8.4348826205e-05 28.8710769376
12.0013600824 0.00011292457689 34.5862754604
11.9269617885 3.51582482091e-05 18.9586114303
7.96258605928 0.000433897481415 94.7420823423
7.96281187532 0.000290914479439 66.1457077631
7.9627756377 0.00137854352999 283.671481636
7.96288255447 0.000632906322645 134.544147084
7.96285262538 0.00972593382262 1953.14961715
7.9625425476 0.000347919628174 77.5464681824
7.9627714452 0.00035345148342 78.6530681292
5.03533995807 0.000103321705659 25.6996810899
4.00427587167 3.00982057425e-05 10.0239170202
3.01954617957 0.00055826495787 114.672537754
3.01957490281 3.39021616352e-05 9.80000722985
1.98847442264 1.69554924507e-06 2.32758427165
1.06819558825 0.000422261368637 85.5204693156
1.0686323754 5.54528128535e-05 12.1591949461
1.00369165575 1.5791787259e-05 4.16204910754
5.98430316967 4.9754758175e-06 6.97939833317
7.90903134709 3.00206194279e-05 13.9131552327
7.9401941105 8.35695042344e-05 24.6540949574
8.90922306252 2.11681969741e-05 13.1428624573
9.03137625698 2.34338731133e-05 13.7181508796
9.031417297 2.15445375771e-05 13.3403248124
9.93881661745 2.26689627374e-05 14.4726091649
10.0168006625 2.57400515173e-05 15.1648109659
13.948256 7.57070556364e-06 15.4623971127
14.9515916823 2.1385538248e-05 19.2286993319
15.9524025284 2.10417868652e-05 20.1607599014
19.999702129 0.000580623364502 136.124375029
18.9963511609 2.18555801618e-05 23.3674671932
17.9367055414 2.36935506224e-05 22.6754156658
16.0042014744 4.04470884037e-07 16.0850956512
16.0048577577 0.000141242470287 44.253351815
15.0012934405 8.63424858887e-06 16.7281431583
13.9893135637 2.36363692554e-06 14.4620409488
12.9857809972 3.3834071065e-05 19.7525952102
11.9848067371 2.2874033595e-05 16.5596134561
10.0777666107 2.15038769978e-05 14.3785420103
9.0070241293 2.9380863693e-05 14.8831968679
8.94763085891 2.11721496172e-05 13.1820607823
8.94742543718 2.08094578885e-05 13.1093170149
8.94724043691 2.13195179126e-05 13.2111440194
8.04112782143 2.13301680786e-05 12.3071614372
4.04369746116 2.37210591727e-05 8.7879092957
4.00464254696 2.84116007602e-05 9.68696269901
3.9207487144 3.4974680823e-06 4.62024233086
2.97307739229 3.65203901263e-05 10.2771554175
1.98882456625 4.86097918532e-05 11.7107829369
1.98896102917 2.23430650776e-05 6.45757404469
0.985416426186 2.22916732849e-05 5.44375108316
5.98440991287 5.04757041728e-06 6.99392399633
7.90908634723 2.09993510101e-05 12.1089565493
7.9091380903 2.76387205848e-05 13.4368822073
7.9403008537 0.000109945671721 29.9294351978
8.90932980573 1.99555528646e-05 12.9004403786
9.03148300018 2.19568100181e-05 13.4228450038
9.0315240402 2.02896700234e-05 13.0894580449
9.93892336065 2.12839025693e-05 14.1957038745
10.0169074057 2.39689473598e-05 14.8106968776
13.9483627432 7.73889592016e-06 15.4961419272
14.9516984255 2.01485925645e-05 18.9814169384
15.9525092716 1.98431725629e-05 19.9211437842
19.9995953858 0.000870777206754 194.155036736
18.9962444177 2.05653025222e-05 23.1093049221
17.9365987981 2.21846245601e-05 22.3735237102
16.0040947312 4.04941064753e-07 16.0850829441
16.0047510145 0.000100495344694 36.1038199534
15.0011866973 8.85369829104e-06 16.7719263555
13.9892068205 2.37978438136e-06 14.4651636968
12.985674254 3.08387916669e-05 19.1534325873
11.9846999939 2.14645797044e-05 16.2776159348
10.0776598675 2.02536041114e-05 14.1283806898
8.94752411571 1.99590655782e-05 12.9393372313
8.94731869398 1.96364282367e-05 12.8746043413
8.04102107823 2.00994350457e-05 12.0609080874
4.04359071796 2.2208739127e-05 8.48533854337
4.00453580376 2.62690742673e-05 9.25835065722
3.9206419712 3.53293926428e-06 4.62722982406
2.97297064909 3.30549554736e-05 9.58396174381
1.98871782304 5.64930239413e-05 13.2873226113
1.98885428597 2.09963600218e-05 6.18812629033
0.985309682983 2.09509704065e-05 5.17550376428
3.02108184389 2.11864594742e-05 7.25837373874
5.98424695242 4.45539983328e-06 6.87532691908
5.98436071522 6.67609672283e-05 19.3365541609
7.90897512985 0.000101528059159 28.2145869616
7.94013789325 2.82270328123e-05 13.5855444557
8.00010682668 4.05796133273e-05 16.1160294921
8.90916684527 4.20526143568e-05 17.3196897166
9.03132003973 5.20499195977e-05 19.4413039593
9.03136107975 4.35643803543e-05 17.7442371506
9.9387604002 4.84209121552e-05 19.6229428312
10.0167455152 7.16641376878e-05 24.3495730528
10.0167444452 6.49814110013e-05 23.0130266455
13.9481997827 6.42884113137e-06 15.233968009
14.9515354651 4.2919141521e-05 23.5353637693
14.9881342645 1.75924898532e-06 15.3399840616
15.9523463111 4.15566518227e-05 24.2636766757
19.9997583462 3.97089625896e-05 27.9415508641
19.999366965 2.98239545089e-05 25.9641578667
18.9964073781 4.48551972695e-05 27.967446832
18.9958558348 4.57680499329e-05 28.1494658214
16.9888138969 1.51301140136e-06 17.2914161772
16.0042576916 4.00668829716e-07 16.0843914576
16.004913975 6.10466276431e-05 28.2142395036
16.0044228486 6.89114195493e-05 29.7867067585
15.0013496577 7.17984451252e-06 16.4373185602
13.989369781 2.23945223334e-06 14.4372602276
13.9888055783 5.30449720246e-05 24.5977999832
12.9858372144 0.0001640672644 45.7992900943
12.9854580518 4.28832657177e-05 21.5621111954
11.9848629543 4.93662624379e-05 21.8581154419
10.0778228279 4.33984501762e-05 18.7575128632
9.00708034655 9.45643069609e-05 27.9199417387
8.94768707616 4.20682165579e-05 17.3613303877
8.94729689152 4.5219777729e-05 17.9912524373
8.94748165443 4.06601129471e-05 17.0795042439
8.94729665416 4.26540526548e-05 17.4781071851
8.04118403868 4.26967046523e-05 16.5805249691
5.01155041884 4.49242862838e-05 13.9964076756
4.04375367841 5.34882670018e-05 14.7414070788
4.00436043527 9.91321844657e-05 23.8307973284
4.00469876421 8.52083009447e-05 21.0463589532
3.92080493165 3.23224939665e-06 4.56725481098
2.97313360954 0.000255035737929 53.9802811953
1.9888807835 2.27102753443e-05 6.53093585235
1.98870870608 4.15680728809e-06 2.8200701637
1.98901724642 4.69578982308e-05 11.3805968926
0.985236099567 8.67787008621e-05 18.340976272
0.985472643435 4.67314721441e-05 10.3317670723
3.02104645283 1.73158260267e-05 6.48421165818
3.96906351005 7.16873074027e-05 18.3065249906
3.96918107617 7.37481088201e-05 18.7188028402
3.96883968879 7.42700050523e-05 18.8228406993
4.00500454014 9.93567589092e-05 23.876356322
4.00507025394 7.16873074027e-05 18.3425317345
5.03680654898 4.88363453799e-06 6.01353345657
5.98421156136 4.2553657401e-06 6.83528470938
5.98428384568 0.000101740585083 26.3324008623
5.98456300779 0.00010915758639 27.8160802858
5.98432532416 0.000225828834164 51.150092157
7.05263268951 2.90127197453e-06 7.63288708441
8.00056140592 0.000117661816297 31.5329246654
8.00007143561 2.84142605438e-05 13.6829235444
8.00040799682 0.000176070696566 43.2145473101
8.05602658468 0.000238695502227 55.7951270301
9.03177168572 1.05875067549e-05 11.1492730367
10.0167103268 8.04003343699e-05 26.0967772008
10.016710098 0.001144438307 238.904371497
10.0167123536 0.000367960717434 83.6088558403
10.016709168 0.000228899564272 55.7966220224
10.0167101242 0.000293832375792 68.7831852825
13.0664949014 0.00015920812664 44.9081202293
14.8828785417 7.56816015483e-05 30.0191988514
14.8829144732 7.92085239238e-05 30.7246192579
14.9880988734 1.72719013797e-06 15.333536901
15.9821032119 7.4865972007e-05 30.9552976133
19.0162765388 5.46582058838e-05 29.9479177156
19.9993901696 7.29192900165e-06 21.4577759699
19.999761286 5.33724397647e-05 30.674249239
19.9997937373 2.79846219081e-05 25.5967181189
19.9991279319 1.64875114353e-05 23.2966302189
19.999402356 2.268562712e-05 24.53652778
19.9991322703 1.87410958747e-05 23.7473514453
19.9995647748 3.83424397926e-05 27.6680527333
18.9961900141 0.00016363656702 51.7235034181
18.9964427692 8.51550790579e-05 36.0274585808
18.9961633727 9.87206315183e-05 38.7402896764
18.9958912259 8.85063576502e-05 36.6971627559
18.9981692977 9.56110330441e-05 38.1203759065
18.9958763279 9.31857053841e-05 37.6330174047
18.9963538542 8.01404102562e-05 35.0244359054
16.988849288 1.48923824611e-06 17.2866969372
16.9888532428 0.00108374210731 233.737274705
16.0042930827 3.98982200869e-07 16.0840895229
16.0044582397 0.000252480422905 66.5005428207
15.0013850488 6.674254759e-06 16.3362360006
13.989405172 2.18776039188e-06 14.4269572504
13.9890567401 2.5110594779e-06 14.4912686357
13.9888409694 3.40105884846e-05 20.7909586663
13.9890605245 3.18984892304e-06 14.6270303092
12.9857086557 0.000464757173091 105.937143274
12.9858726055 0.000224435719506 57.8730165066
12.9854934429 7.83181048699e-05 28.6491144169
12.9857570416 0.00117868918896 248.723594834
11.9848983454 0.000103028317369 32.5905618193
9.00711573761 0.0414342732655 8295.86176884
8.94698301842 0.00013515017687 35.9770183925
8.94720883446 0.000159580445057 40.8632978459
8.94727951361 0.00012309426043 33.5661315996
8.94772246722 7.56416196975e-05 24.0760464067
8.94733228258 8.64787256052e-05 26.2430774036
8.9475170455 7.12075857691e-05 23.1890341993
8.94693950674 7.95032932376e-05 24.8475981543
8.94733204522 7.75569481357e-05 24.4587216724
8.94716840434 7.97886500888e-05 24.9048984221
6.01973691721 0.0394324196102 7892.50365896
5.0115858099 8.540442711e-05 22.0924712319
4.00439582633 0.00215918088774 435.840573374
4.00473415528 0.000843692515208 172.743237197
4.00394313871 0.000126380643114 29.2800717615
4.00397186195 5.05234840811e-05 14.1086686782
3.95655730903 4.62135287155e-06 4.88082788334
2.97269050829 8.46984642161e-07 3.14208743673
2.97316900061 0.000150837280954 33.1406251914
1.98891617456 1.83205173538e-05 5.65301964531
1.98874409714 3.98216108065e-06 2.78517631327
1.98808861489 1.86496927188e-05 5.71802715865
0.985271490631 0.00102787054934 206.559381359
0.985508034499 9.21814017929e-05 19.4217883931
3.02101958654 2.08586329811e-05 7.19274618276
3.96903664376 1.09000204076e-05 6.14904072527
3.96892227774 8.61125434937e-06 5.69117314762
3.96915420988 8.38559740581e-06 5.64627369104
3.96881282249 8.39230296472e-06 5.64727341544
4.00493064766 8.76379883662e-06 5.75769041498
4.00497767385 8.63877457017e-06 5.73273258788
4.00504338764 1.09000204076e-05 6.18504746916
5.03677968268 1.00935562901e-05 7.0554909407
5.98425697939 8.65640946482e-06 7.71553887235
5.98453614149 1.03593287599e-05 8.05640189348
5.98429845786 9.08095712295e-06 7.80048988245
7.05260582322 4.18438074128e-06 7.88948197147
7.05208857481 8.49593133798e-06 8.7512748424
8.00053453963 1.02887555316e-05 10.058285646
8.00004456932 1.41846340767e-05 10.8369713847
8.00038113052 8.97892112335e-06 9.79616535519
8.05599971839 9.85192746973e-06 10.0263852123
9.03174481943 8.89562979947e-05 26.8230044184
10.0166834605 1.07233248189e-05 12.1613484243
10.0166832317 9.54028903862e-06 11.9247410394
10.0166842427 9.5180565668e-06 11.920295556
10.0166854873 9.22423282409e-06 11.8615320521
10.0166823017 9.86936026511e-06 11.9905543548
10.0166832579 9.16626250013e-06 11.8499357579
13.0664680351 1.00592153947e-05 15.078311114
14.8828516754 8.41002793012e-06 16.5648572614
14.8828876069 8.45184780928e-06 16.5732571687
14.9880720071 2.11290237311e-06 15.4106524818
15.972384463 2.02550444302e-05 20.023393349
15.9820763456 8.39985871147e-06 17.6620480879
18.0574090124 8.44441173833e-06 19.74629136
19.0162496725 1.14420529457e-05 21.3046602617
19.9994170359 3.18010475583e-05 26.3596265475
19.9997881523 1.15000482948e-05 22.2997978113
19.9991547982 2.22022642369e-05 24.4396076455
19.9994292223 1.62306981114e-05 23.2455688446
19.9991591366 1.91081297174e-05 23.8207850801
19.9995916411 1.2560974503e-05 22.5117865417
19.9996172829 1.25255719337e-05 22.5047316697
18.9962168804 8.94426207626e-06 20.7850692956
18.996190239 8.63393730621e-06 20.7229777002
18.9959180922 8.54766301741e-06 20.7054506956
18.998196164 8.60944821954e-06 20.7200858079
18.9959031942 8.5893180647e-06 20.7137668071
18.9963807205 8.46234763259e-06 20.688850247
18.9319333875 1.0664320374e-05 21.0647974623
17.9286743027 9.39091478971e-06 19.8068572607
16.9888761543 1.76743455048e-06 17.3423630644
16.9888801091 9.37953028107e-06 18.8647861653
16.004485106 9.11966743104e-06 17.8284185922
13.9890836064 3.41826749581e-06 14.6727371055
13.987979346 1.02992080212e-05 16.0478209502
13.9888678357 1.31079104261e-05 16.6104499209
13.9890873908 4.81227200583e-06 14.951541792
12.985735522 9.65803253397e-06 14.9173420288
12.9855203092 8.4416069323e-06 14.6738416956
12.9857839079 9.38607395174e-06 14.8629986982
9.0071426039 9.45925659376e-06 10.8989939227
8.94700988471 8.84239012425e-06 10.7154879096
8.94723570075 8.9318530684e-06 10.7336063144
8.9473063799 8.78608977152e-06 10.7045243342
8.94735914888 8.5283514343e-06 10.6530294357
8.94727645081 8.67351820983e-06 10.6819800928
8.94696637304 8.45519284236e-06 10.6380049415
8.94735891151 8.43268657402e-06 10.6338962263
8.94719527064 8.45841001464e-06 10.6388772736
6.01976378351 9.45914696408e-06 7.91159317632
5.0116126762 8.51778503384e-06 6.71516968296
4.9886996971 1.21696377373e-05 7.42262724456
4.00442269263 9.50305849256e-06 5.90503439114
4.003970005 8.80242773323e-06 5.76445555165
4.00399872824 1.16414920099e-05 6.33229713023
3.95658417533 9.03387791168e-06 5.76335975766
2.97289824808 2.10800087966e-06 3.39449842401
2.97271737459 9.30261518479e-07 3.15876967828
2.05305620083 1.02708488313e-05 4.1072259671
1.98877096343 6.87627814432e-06 3.3640265923
1.98811548119 1.92040933141e-05 5.828934144
0.985298356924 9.37511981659e-06 2.86032232024
0.97458072758 2.08342714181e-05 5.1414350112
2.00066251017 1.85203569828e-06 2.37106964983
2.00079154738 5.71913694667e-05 13.4390654407
3.96924974588 0.00137827685996 279.624621739
3.96948167802 0.000259704435758 55.9103688297
3.96914029063 0.000266294060251 57.2279523408
4.0052581158 0.000771730824629 158.351423042
4.00530514199 0.00281213365368 566.432035878
4.00550681139 0.000550641474733 114.133801758
5.03710715082 4.66255534994e-06 5.96961822081
5.98458444753 0.00834859560968 1675.70370638
7.05293329136 2.82178551616e-06 7.61729039459
7.05241604295 0.000434434588813 93.9393338056
8.05632718653 7.19498137009e-05 22.4462899267
10.0170106999 9.44917921735e-05 28.9153691345
10.0170119308 6.36687743435e-05 22.7507667995
10.0170117108 9.67296455e-05 29.3629408108
10.0170129555 0.0001430316974 38.6233524354
10.0170132889 0.00030256415081 70.5298434508
10.0170143906 0.000259354527772 61.887919945
13.0667955032 6.25382066303e-05 25.5744368293
15.9727119311 1.51443698879e-05 19.0015859087
15.9824038138 0.000274117959112 70.8059956362
17.8857497511 0.000246957357535 67.2772212581
18.0577364805 0.000331130834695 84.2839034195
19.016501373 1.15994640025e-06 19.248490653
19.9990895677 6.80980597568e-06 21.3610507628
19.9992962346 5.44276444401e-05 30.8848251227
19.9994606842 3.51550685266e-05 27.0304743895
19.999264173 2.79408440728e-05 25.5874329875
19.9997167738 0.000264733784637 72.9464737012
19.9992898148 2.81176236201e-05 25.6228145388
19.9996803161 0.000233479726946 66.6956257054
18.9958894123 0.000277929468883 74.5817831889
18.9978686959 0.00133350168792 285.69820628
18.9960532523 0.000361146336594 91.2253205712
18.9678967596 1.19138205636e-05 21.3506608723
18.9316059193 4.78075040709e-06 19.8877560007
18.931305066 1.5288281554e-06 19.237070697
17.9283468346 0.000112162216147 40.3607900641
17.9279015016 2.83868128431e-05 23.6052640702
16.9885526409 0.000113812126783 39.7509779976
14.9717901517 0.00024532957652 64.0377054556
13.9877584771 2.61548120633e-06 14.5108547184
13.9887561382 2.45129632278e-06 14.4790154028
13.9876518778 5.46247719645e-05 24.9126062707
13.9887599227 3.0940248523e-06 14.6075648932
12.9854080539 8.43113454899e-05 29.8476771518
12.9854564397 0.000112857409055 35.5569382506
12.9110581458 3.51517346734e-05 19.9414050805
8.94668241657 0.000432907504543 95.5281833252
8.94690823261 0.00029046912261 67.0407327547
8.94687199499 0.00138863258854 286.673389703
8.94697891176 0.00063080217881 135.107414674
8.94694898267 0.00925169674673 1859.28629833
6.9679479221 0.000482388106793 103.445569281
4.98837222896 3.00934320424e-05 11.0070586374
3.9682236632 0.0021165328249 427.274788644
2.97257077993 1.69553409342e-06 3.31167759862
2.05229194555 0.000423203199892 86.692931924
2.05272873269 5.54366110612e-05 13.1400509449
0.974253259439 6.11997367369e-06 2.19824799418
2.00060218126 1.85669312222e-06 2.3719408057
2.00073121847 6.19934877778e-05 14.399428774
3.96930378298 4.48346447163e-05 12.9362327262
3.96918941697 0.000480775523973 100.124294212
3.96942134911 0.000192124427224 42.3943067939
3.96907996172 0.000195707115495 43.1105030607
4.00519778688 0.0170530469665 3414.61459108
4.00524481308 0.000584784714934 120.9621878
4.00544648247 0.000315408375549 67.0871215922
4.00531052687 4.48346447163e-05 12.9722394701
5.03704682191 4.69218698388e-06 5.97548421868
5.98452411861 0.000678329518171 141.650427753
7.05287296244 2.83261149821e-06 7.61939526208
7.05235571403 0.000273502654696 61.7528866532
8.00080167885 5.93343512759e-05 19.867671934
8.05626685762 7.9718450377e-05 23.999956933
9.03201195866 9.72709158147e-06 10.977430275
10.0169505997 4.80943370421e-05 19.6358180081
10.0169503709 0.000108359964488 31.6889432685
10.0169516019 6.96773934506e-05 23.952430292
10.0169513819 0.000111313167701 32.279584922
10.0169526265 0.000177398440779 45.4966407823
10.01695296 0.000512648295034 112.546611967
13.0667351743 6.83256315045e-05 26.7318614752
14.8831547461 0.000234181379424 61.719430631
15.9726516022 1.54615161341e-05 19.064954829
15.9823434849 0.000199900303433 55.9624041714
17.8856894221 0.000185058001985 54.8972898191
18.0576761516 0.000228603643315 63.7784048146
19.0164410441 1.16177161922e-06 19.2487953679
19.9991498966 6.87320024849e-06 21.3737899463
19.9993565636 5.87592841276e-05 31.7512133891
19.9995210131 3.69126669831e-05 27.3820544097
19.9988919974 1.62039409372e-05 23.2396801848
19.9993245019 2.90398240804e-05 25.807289318
19.9993501437 2.92308309668e-05 25.8455163371
19.999740645 0.00034146032015 88.291804675
18.9959497412 0.000445711053115 108.138160364
18.9979290248 0.000475209631489 114.039855323
18.995636055 0.000420777997808 103.151235617
18.9961135812 0.000242518909773 67.4998955357
18.9316662482 4.81190841712e-06 19.8940479317
18.9313653949 1.5320004525e-06 19.2377654854
17.9284071635 0.000132253628487 44.3791328609
17.9279618305 2.9521867433e-05 23.8323353171
16.9886129698 0.000134553631049 43.8993391796
13.987818806 2.62477944542e-06 14.5127746951
13.9888164672 2.4594620002e-06 14.4807088672
13.9877122067 5.89891033669e-05 25.7855328801
13.9888202516 3.10704535282e-06 14.6102293222
12.9854683828 9.51803454133e-05 32.0215374654
12.9855167687 0.000133221259561 39.6297686809
12.9111184747 3.69089914582e-05 20.2929167664
8.94674274549 0.00104653619413 218.253981571
8.94696856153 0.000478863543082 104.719677178
8.9469323239 0.000482029452451 105.352822814
8.94703924068 0.00433174389918 875.295819076
8.94700931158 0.000802348725453 169.416754402
8.94692813141 0.000239325979513 56.812124034
6.01949664428 0.000120057391935 30.0309750314
4.98843255788 3.1372142412e-05 11.2628610403
4.00373158902 3.55271521895e-05 11.1091620269
3.96828399211 0.000547375346971 113.443353386
2.97263110885 1.69943681742e-06 3.31251847233
2.05235227446 0.000269008096324 55.8539715393
2.05278906161 5.99369766437e-05 14.0401843903
0.974313588354 6.17112657809e-06 2.20853890397
2.00066370777 1.86043706262e-06 2.3727511203
2.00079274499 6.64590265148e-05 15.292598048
3.96925094349 0.000316072175032 67.1836859498
3.96948287562 0.000159012297598 35.7719423952
3.96914148824 0.000161458609001 36.2608632884
4.0052593134 0.000875271906979 179.059640709
4.00550800899 0.000235053289565 51.016165922
5.03710834843 4.71617193041e-06 5.98034273451
7.05293448896 2.84133484718e-06 7.62120145839
7.05241724055 0.000210964535625 49.2453243656
8.00014378767 5.72431194888e-05 19.4487676854
8.05632838413 8.72578577405e-05 25.5078999322
10.0170118975 0.000122780149289 34.5730417553
10.0170131284 7.53693344695e-05 25.0908800223
10.0170129084 0.000126585458139 35.3341045363
10.0170144865 0.00115367729681 240.752473849
10.0170154159 0.000841534237886 178.323862993
10.0170155882 0.000705499567551 151.116929098
13.0667967008 7.37902038431e-05 27.8248374695
15.9727131287 1.57250385799e-05 19.1177208447
16.0165054594 0.000135994077288 43.215320917
17.8857509487 0.000154140852815 48.7139215118
18.0577376781 0.000183209070469 54.699551772
19.0165025706 1.16323636599e-06 19.2491498438
19.9990883701 6.92478712577e-06 21.3840457953
19.999295037 6.27560225092e-05 32.5504995389
19.9994594866 3.84510240475e-05 27.6896642961
19.9997155762 0.000746776405459 169.354996668
19.9992886172 3.01872279801e-05 26.0367342132
19.9996791185 0.000542082867022 128.416252523
18.9958882146 0.000862258920321 191.447672279
18.9978674982 0.00031365700073 81.7292676442
18.967895562 1.22702638499e-05 21.421948332
18.9316047217 4.83713622332e-06 19.8990319664
18.9313038684 1.53454853413e-06 19.2382135752
17.928345637 0.000154383702311 48.8050860991
17.927900304 3.04977218678e-05 24.0274446775
16.9885514433 0.000157526972248 48.493945893
14.9717889541 0.000610553289592 137.082446872
14.9718572039 0.000887619346662 192.495726536
13.9877572795 2.63226797815e-06 14.5142108751
13.9876506802 6.30182388568e-05 26.5912984516
12.9110569482 3.8447035796e-05 20.6004641074
8.94668121897 0.00779250507122 1567.44769546
8.94687079739 0.000316613642951 72.2695993876
8.94697771416 0.00117232242017 243.411461749
8.94694778507 0.000429147266612 94.7764011074
6.96794672449 0.00273769260797 554.506468319
4.98837103136 3.24764407526e-05 11.4836591819
3.96822246559 0.000343552706722 72.67876381
2.97256958233 1.70257287876e-06 3.31308415808
2.05229074794 0.00020828031745 43.7083542379
2.05272753509 6.41012081155e-05 14.8729691582
0.974252061837 6.21268100763e-06 2.21678826336
3.02117591856 1.47326077926e-05 5.96769747709
3.96919297578 4.15360383275e-05 12.2764006413
4.00513400587 0.0163219400666 3268.39314733
4.00519971966 4.15360383275e-05 12.3124073852
5.98434102708 4.07957729867e-06 6.80025648682
5.98469247351 5.18481933587e-05 16.3543311453
5.98445478988 0.000175504017201 41.0852582301
8.00069087165 5.36914432914e-05 18.7389795299
8.00020090134 2.20655063497e-05 12.4133021713
8.00053746254 0.00022489745357 52.9800281765
9.03190115145 9.56233653702e-06 10.9443684589
10.0168397925 4.43188409252e-05 18.8806079776
10.0168386338 6.89905629345e-05 23.8149512207
10.0168395899 0.000148749607026 39.7667609952
13.9482938574 5.67454067031e-06 15.0832019914
14.8830080074 0.000323913574418 79.665722891
14.8830439389 0.000400176703025 94.918384544
14.9516295397 0.000381251623763 91.2019542924
14.9882283392 1.69750161429e-06 15.327728662
15.9524403858 0.00029525972109 75.0043846039
15.9822326777 0.00030948298433 77.8788295437
19.0164060045 3.51846037408e-05 26.0533267527
19.9996642715 2.18055334132e-05 24.3607709542
19.9989984661 1.41286890839e-05 22.8247362829
19.9992728903 1.84478762438e-05 23.6888481391
